Order ID,Customer ID,Product ID,Order Date,Quantity,Total Price,Order Status
7211,532,22,2024-08-16,1,1141.22,Pending
7212,541,39,2024-08-13,3,1907.55,Cancelled
7213,533,13,2024-11-07,4,1557.2,Cancelled
7214,414,32,2024-12-26,3,1767.32,Pending
7215,9,70,2024-04-01,2,633.01,Delivered
7216,191,38,2024-12-23,2,1498.57,Cancelled
7217,446,38,2024-12-21,4,592.28,Cancelled
7218,315,36,2024-03-23,1,552.43,Pending
7219,171,98,2024-06-05,4,1218.58,Cancelled
7220,417,31,2024-08-20,4,1208.07,Shipped
7221,531,12,2024-09-13,5,975.02,Shipped
7222,280,79,2024-04-18,5,379.09,Cancelled
7223,540,58,2024-08-11,1,646.61,Shipped
7224,394,79,2024-11-19,2,1966.38,Shipped
7225,256,12,2024-02-16,3,694.05,Cancelled
7226,414,40,2024-12-05,2,432.17,Shipped
7227,11,20,2024-10-08,4,1594.87,Delivered
7228,569,73,2024-08-26,4,573.12,Cancelled
7229,400,54,2024-06-04,5,174.56,Delivered
7230,678,69,2024-10-23,2,1687.58,Pending
7231,249,86,2024-08-23,2,569.26,Cancelled
7232,141,24,2024-02-02,1,491.79,Pending
7233,236,63,2024-07-05,5,1558.4,Delivered
7234,397,87,2024-10-08,1,447.32,Cancelled
7235,504,39,2024-04-14,5,1929.14,Cancelled
7236,514,32,2024-10-23,1,1860.07,Shipped
7237,336,75,2024-10-01,4,1388.65,Shipped
7238,692,100,2024-12-05,4,1342.06,Shipped
7239,472,65,2024-05-04,4,1145.16,Delivered
7240,56,46,2024-06-24,3,180.85,Pending
7241,406,82,2024-02-22,4,1320.73,Shipped
7242,655,33,2024-10-29,5,564.74,Cancelled
7243,230,22,2024-05-16,4,121.02,Cancelled
7244,110,33,2025-01-09,4,742.51,Shipped
7245,260,23,2024-02-13,1,169.83,Pending
7246,90,88,2024-10-16,5,891.02,Shipped
7247,467,92,2025-01-14,1,1737.64,Pending
7248,52,32,2025-01-04,3,211.5,Delivered
7249,586,68,2024-06-20,3,1357.81,Delivered
7250,349,53,2024-11-21,3,1273.33,Pending
7251,230,41,2024-07-02,5,673.03,Delivered
7252,641,34,2024-06-28,2,1829.26,Pending
7253,577,65,2024-11-10,4,1803.13,Cancelled
7254,210,24,2024-09-29,4,1359.66,Delivered
7255,286,17,2024-06-09,2,448.69,Delivered
7256,2,52,2024-10-25,1,1844.18,Delivered
7257,503,6,2024-07-28,1,759.08,Pending
7258,618,11,2024-09-10,5,571.18,Cancelled
7259,671,100,2024-02-16,3,1181.74,Cancelled
7260,371,80,2024-02-13,5,90.81,Pending
7261,485,3,2024-10-20,2,735.13,Cancelled
7262,98,15,2024-03-21,3,470.36,Pending
7263,46,40,2024-04-07,1,1273.65,Cancelled
7264,376,16,2024-05-20,2,128.29,Delivered
7265,12,77,2025-01-16,2,1799.39,Pending
7266,112,52,2024-08-30,5,1195.96,Shipped
7267,348,26,2024-04-10,4,264.95,Cancelled
7268,245,20,2024-11-30,1,602.67,Delivered
7269,625,17,2024-11-17,4,599.91,Delivered
7270,184,53,2024-06-14,4,851.91,Cancelled
7271,45,23,2024-12-29,2,442.43,Delivered
7272,424,46,2024-06-26,3,1044.88,Cancelled
7273,150,33,2024-05-16,4,685.43,Shipped
7274,154,54,2024-05-09,4,1883.34,Delivered
7275,691,31,2024-04-12,4,1276.66,Cancelled
7276,59,19,2025-01-29,4,1461.85,Delivered
7277,8,1,2024-08-23,3,1811.67,Cancelled
7278,564,63,2024-07-03,1,881.22,Delivered
7279,327,60,2024-07-29,1,1556.57,Pending
7280,86,90,2024-09-19,5,228.05,Cancelled
7281,465,89,2024-07-04,5,445.09,Pending
7282,247,47,2024-04-18,2,1169.98,Pending
7283,237,3,2024-03-27,3,581.65,Shipped
7284,597,90,2024-06-18,3,1938.22,Cancelled
7285,339,61,2024-12-18,1,1797.95,Shipped
7286,193,19,2024-12-14,1,1427.21,Pending
7287,33,19,2024-09-26,3,394.44,Shipped
7288,423,96,2024-05-26,5,1579.04,Shipped
7289,114,74,2024-04-14,1,328.23,Delivered
7290,312,9,2024-10-06,1,679.84,Shipped
7291,558,65,2024-05-07,1,1569.16,Delivered
7292,52,78,2024-10-05,2,421.2,Cancelled
7293,374,93,2024-03-24,2,487.33,Cancelled
7294,208,98,2024-10-24,2,62.7,Cancelled
7295,378,90,2024-08-26,3,427.34,Delivered
7296,3,74,2024-11-15,5,1804.43,Delivered
7297,416,99,2024-09-12,3,504.91,Cancelled
7298,34,82,2024-12-26,2,236.99,Cancelled
7299,11,96,2024-05-16,3,909.63,Delivered
7300,189,44,2024-12-04,5,380.75,Pending
7301,218,81,2024-07-02,5,1502.46,Delivered
7302,460,83,2024-12-20,5,779.52,Delivered
7303,465,49,2025-01-03,5,916.68,Delivered
7304,364,78,2024-04-28,1,1012.48,Pending
7305,577,31,2025-01-03,1,1538.77,Delivered
7306,59,88,2025-02-01,3,1456.16,Delivered
7307,388,78,2024-04-17,5,418.95,Delivered
7308,500,76,2024-09-01,2,1990.3,Cancelled
7309,295,83,2025-01-17,4,104.46,Shipped
7310,308,6,2025-01-25,4,733.25,Shipped
7311,364,20,2024-09-11,3,1163.32,Shipped
7312,479,3,2025-01-29,4,1712.36,Cancelled
7313,378,1,2024-03-13,5,558.87,Pending
7314,13,61,2024-06-13,5,1767.44,Shipped
7315,436,19,2024-07-08,2,927.83,Pending
7316,421,4,2024-04-05,2,1957.48,Cancelled
7317,67,16,2024-05-13,5,900.41,Delivered
7318,121,4,2024-03-03,5,1777.99,Pending
7319,447,1,2024-10-24,5,1316.24,Shipped
7320,586,1,2024-10-23,5,181.12,Cancelled
7321,51,7,2025-01-22,2,1989.59,Cancelled
7322,416,86,2024-06-08,2,1078.39,Shipped
7323,685,86,2024-04-14,5,950.57,Cancelled
7324,508,7,2024-08-27,1,591.18,Cancelled
7325,138,90,2024-11-23,4,1037.71,Delivered
7326,108,73,2024-06-12,3,882.26,Cancelled
7327,314,56,2024-11-08,1,1930.07,Cancelled
7328,208,82,2025-01-29,3,1925.42,Shipped
7329,400,90,2024-08-07,5,1387.4,Pending
7330,153,5,2024-04-11,3,1737.38,Delivered
7331,210,48,2025-01-21,4,518.31,Cancelled
7332,290,94,2024-06-14,5,1575.75,Pending
7333,361,6,2024-07-02,1,1017.18,Delivered
7334,435,60,2024-04-07,3,1764.6,Cancelled
7335,655,61,2024-09-12,2,758.06,Delivered
7336,565,17,2024-04-08,1,1005.63,Cancelled
7337,269,66,2024-07-07,4,1890.55,Shipped
7338,512,58,2024-09-17,5,515.58,Shipped
7339,671,71,2024-04-28,3,471.51,Pending
7340,382,50,2025-01-04,5,1178.44,Cancelled
7341,128,23,2024-10-28,3,331.96,Delivered
7342,83,79,2024-04-28,2,170.08,Cancelled
7343,261,55,2024-06-14,5,290.02,Cancelled
7344,503,15,2024-08-25,5,223.64,Cancelled
7345,600,74,2024-09-25,2,461.1,Pending
7346,695,5,2024-12-01,2,1272.87,Pending
7347,569,62,2024-10-25,5,472.66,Shipped
7348,657,51,2024-06-24,5,308.58,Cancelled
7349,383,30,2024-03-12,2,692.38,Shipped
7350,183,55,2024-04-28,2,153.86,Shipped
7351,563,63,2025-01-01,3,986.11,Delivered
7352,117,24,2025-01-31,5,357.41,Pending
7353,298,96,2024-08-15,3,288.33,Pending
7354,585,22,2024-03-14,2,318.02,Pending
7355,85,57,2024-09-06,4,1045.83,Shipped
7356,9,32,2024-11-03,5,1319.49,Cancelled
7357,383,98,2024-07-02,1,666.72,Cancelled
7358,677,64,2024-06-24,4,1572.9,Delivered
7359,470,39,2024-06-23,2,194.62,Pending
7360,686,39,2024-02-11,2,638.53,Shipped
7361,212,45,2024-10-09,2,1030.66,Delivered
7362,71,89,2024-08-10,3,1015.16,Delivered
7363,602,19,2024-08-21,4,357.95,Shipped
7364,528,5,2024-05-14,2,792.04,Shipped
7365,462,83,2024-07-01,3,1984.03,Pending
7366,627,33,2024-12-28,2,438.96,Delivered
7367,417,69,2024-09-05,4,1785.33,Cancelled
7368,5,67,2024-06-06,5,665.08,Delivered
7369,410,74,2024-02-08,3,494.27,Shipped
7370,273,14,2024-09-25,1,1582.41,Delivered
7371,17,39,2024-06-05,2,1723.31,Cancelled
7372,267,80,2024-11-21,2,730.18,Pending
7373,118,1,2024-08-09,1,1709.06,Delivered
7374,518,70,2024-11-28,5,860.53,Delivered
7375,220,20,2024-10-23,5,528.57,Cancelled
7376,329,27,2024-05-23,5,648.04,Delivered
7377,104,12,2024-12-18,3,1447.45,Delivered
7378,194,39,2024-05-13,4,770.39,Delivered
7379,659,12,2024-04-29,4,608.27,Pending
7380,394,24,2024-02-04,3,1672.73,Shipped
7381,332,37,2024-04-17,4,1978.83,Delivered
7382,183,16,2024-05-31,2,716.28,Shipped
7383,399,80,2024-10-02,2,330.97,Pending
7384,584,37,2024-10-01,1,1005.87,Delivered
7385,456,32,2024-03-19,3,496.69,Cancelled
7386,393,8,2025-01-07,5,1855.54,Shipped
7387,484,88,2024-10-21,1,1455.45,Delivered
7388,428,7,2025-01-14,2,1856.36,Delivered
7389,53,57,2024-08-18,5,1990.66,Shipped
7390,111,51,2024-12-18,2,707.73,Delivered
7391,266,81,2024-09-13,1,1493.41,Delivered
7392,175,22,2024-03-01,3,1284.56,Cancelled
7393,347,52,2025-01-26,1,796.79,Delivered
7394,622,44,2024-12-21,4,543.53,Delivered
7395,542,94,2024-03-16,3,576.13,Pending
7396,224,87,2025-01-21,2,897.76,Shipped
7397,13,18,2024-08-06,5,714.06,Delivered
7398,337,56,2024-09-21,3,1126.25,Cancelled
7399,663,79,2024-08-08,1,1350.62,Cancelled
7400,562,22,2024-04-06,5,166.11,Shipped
7401,182,95,2024-02-20,3,1205.67,Pending
7402,88,75,2024-04-19,1,1304.09,Delivered
7403,667,37,2024-08-22,2,1162.34,Shipped
7404,516,15,2024-12-21,3,264.81,Delivered
7405,87,28,2024-11-01,5,1924.88,Cancelled
7406,592,75,2024-06-10,2,1181.95,Shipped
7407,173,53,2024-09-15,3,349.98,Delivered
7408,167,91,2024-05-03,1,260.74,Shipped
7409,44,20,2024-05-16,1,1257.6,Shipped
7410,315,56,2024-12-06,5,1960.4,Cancelled
7411,413,47,2024-02-16,5,629.73,Delivered
7412,556,19,2024-03-06,4,413.9,Delivered
7413,254,85,2024-12-23,4,941.27,Shipped
7414,622,14,2024-06-22,4,658.73,Shipped
7415,655,74,2024-04-23,1,1992.48,Shipped
7416,196,20,2024-07-04,1,1141.51,Delivered
7417,98,13,2024-05-31,2,170.19,Shipped
7418,141,28,2024-03-07,1,750.64,Pending
7419,242,38,2024-06-07,2,1109.13,Delivered
7420,129,19,2024-05-26,3,819.35,Cancelled
7421,489,11,2024-07-27,2,1998.19,Pending
7422,11,18,2024-03-14,3,531.45,Shipped
7423,163,31,2024-06-07,5,876.63,Delivered
7424,459,61,2024-12-19,4,107.79,Pending
7425,634,94,2024-06-08,2,1321.03,Cancelled
7426,656,91,2024-04-20,4,1431.24,Cancelled
7427,310,7,2024-03-14,5,1416.56,Cancelled
7428,499,18,2024-04-26,1,127.45,Shipped
7429,183,38,2024-11-11,1,89.91,Pending
7430,37,48,2024-04-09,1,86.41,Cancelled
7431,149,37,2024-06-23,4,1618.44,Pending
7432,353,36,2024-09-29,2,892.91,Shipped
7433,67,56,2025-01-11,5,1205.59,Pending
7434,608,23,2024-04-25,4,1996.27,Cancelled
7435,240,75,2024-12-15,5,672.17,Pending
7436,225,72,2024-07-13,1,1619.63,Pending
7437,524,74,2024-08-04,2,1820.28,Pending
7438,687,81,2024-11-10,2,1565.28,Cancelled
7439,563,84,2024-12-26,4,1056.15,Cancelled
7440,41,36,2024-08-23,2,1318.89,Pending
7441,361,59,2024-03-10,2,204.19,Shipped
7442,593,31,2024-05-04,1,1650.21,Cancelled
7443,699,75,2024-12-08,5,414.82,Delivered
7444,667,25,2024-07-16,3,536.42,Cancelled
7445,59,45,2024-07-24,1,1639.44,Delivered
7446,508,62,2024-12-28,3,61.95,Shipped
7447,580,37,2024-06-04,5,1238.37,Cancelled
7448,203,45,2024-02-19,4,786.88,Cancelled
7449,425,17,2024-02-08,1,513.48,Delivered
7450,334,75,2024-09-30,3,192.27,Shipped
7451,566,36,2024-05-15,3,591.91,Pending
7452,167,48,2024-12-26,5,698.98,Delivered
7453,201,25,2024-03-31,1,1497.87,Delivered
7454,360,38,2024-10-29,1,1184.58,Pending
7455,676,89,2025-01-02,3,263.98,Delivered
7456,27,77,2024-10-08,4,1020.87,Shipped
7457,110,87,2024-12-09,2,1955.79,Cancelled
7458,235,52,2024-03-15,3,1481.56,Delivered
7459,344,94,2024-05-22,1,541.03,Cancelled
7460,244,64,2024-11-26,2,324.3,Shipped
7461,138,54,2024-12-05,4,1694.39,Cancelled
7462,41,91,2024-03-06,2,1772.86,Pending
7463,222,82,2024-02-15,5,268.47,Delivered
7464,452,9,2024-11-29,5,1641.21,Pending
7465,362,40,2024-06-18,4,1496.36,Shipped
7466,143,16,2024-04-10,1,1811.16,Cancelled
7467,325,75,2024-07-28,4,526.13,Cancelled
7468,223,10,2024-06-29,1,646.34,Pending
7469,245,14,2024-09-28,1,1992.81,Cancelled
7470,166,31,2024-08-25,1,1642.0,Shipped
7471,596,34,2024-03-20,1,102.16,Delivered
7472,522,3,2024-10-29,2,1424.72,Shipped
7473,561,48,2024-09-18,1,1371.14,Delivered
7474,133,9,2024-08-23,5,348.48,Delivered
7475,259,4,2024-08-03,5,220.13,Delivered
7476,138,67,2024-09-07,3,1946.4,Delivered
7477,435,82,2024-02-25,5,967.64,Cancelled
7478,657,81,2024-09-23,2,408.25,Delivered
7479,289,73,2024-11-12,5,1169.19,Delivered
7480,215,86,2024-12-22,2,1927.16,Shipped
7481,193,83,2024-03-24,3,1345.37,Shipped
7482,219,93,2024-11-22,2,648.23,Pending
7483,107,6,2024-08-05,4,754.39,Delivered
7484,22,38,2024-02-04,4,53.79,Delivered
7485,645,38,2024-05-17,1,438.59,Pending
7486,345,47,2024-06-21,3,1922.08,Cancelled
7487,585,39,2024-03-23,2,142.28,Cancelled
7488,151,88,2024-05-03,2,1374.08,Shipped
7489,434,97,2024-12-26,4,304.43,Delivered
7490,501,49,2024-08-19,1,1436.01,Cancelled
7491,568,59,2024-08-24,4,875.86,Cancelled
7492,380,9,2024-09-05,2,1025.2,Cancelled
7493,673,10,2024-12-30,2,1590.18,Delivered
7494,546,74,2024-11-25,2,1248.71,Pending
7495,43,36,2024-06-16,5,979.28,Delivered
7496,282,47,2024-07-07,1,1194.51,Shipped
7497,350,95,2024-04-05,5,849.28,Delivered
7498,661,95,2025-01-12,4,1665.18,Pending
7499,288,15,2024-03-26,5,1133.27,Delivered
7500,511,75,2025-01-30,4,1568.78,Delivered
7501,254,81,2024-06-09,1,728.28,Cancelled
7502,327,66,2024-09-05,3,1258.64,Delivered
7503,553,82,2024-12-12,3,514.93,Cancelled
7504,144,5,2025-01-21,3,1806.03,Shipped
7505,616,25,2024-12-12,2,1187.88,Cancelled
7506,84,87,2024-11-29,5,666.59,Delivered
7507,421,30,2024-07-17,5,662.33,Cancelled
7508,468,2,2024-07-12,2,1955.39,Cancelled
7509,651,10,2024-02-24,3,434.58,Shipped
7510,191,8,2024-06-07,3,750.13,Shipped
7511,345,97,2025-01-02,2,1363.85,Shipped
7512,290,98,2024-11-28,1,927.84,Cancelled
7513,467,60,2024-09-15,5,1755.33,Pending
7514,660,92,2024-08-16,2,1951.16,Delivered
7515,33,95,2024-07-12,1,938.29,Pending
7516,696,86,2024-12-05,1,1854.86,Delivered
7517,634,40,2024-11-20,4,1531.64,Delivered
7518,128,23,2024-07-25,3,834.94,Cancelled
7519,376,86,2024-08-29,4,1097.96,Delivered
7520,287,13,2024-07-22,1,1907.5,Shipped
7521,566,55,2024-05-20,4,992.78,Cancelled
7522,264,35,2024-05-27,2,1921.86,Pending
7523,300,39,2025-01-01,4,165.62,Shipped
7524,577,71,2024-04-07,4,966.54,Delivered
7525,17,16,2024-03-26,5,953.21,Delivered
7526,237,32,2024-08-11,2,686.28,Delivered
7527,293,85,2024-11-02,3,487.05,Delivered
7528,475,32,2024-06-12,2,650.52,Cancelled
7529,676,55,2024-08-18,5,1154.27,Cancelled
7530,674,33,2024-06-11,5,1632.01,Delivered
7531,219,82,2024-11-15,1,558.53,Pending
7532,526,13,2025-01-13,4,912.51,Pending
7533,268,52,2024-10-18,5,363.65,Cancelled
7534,23,37,2024-05-20,5,286.36,Pending
7535,61,12,2024-08-30,5,880.71,Shipped
7536,251,18,2024-10-04,2,213.29,Shipped
7537,366,89,2024-06-12,4,1640.4,Delivered
7538,523,16,2024-11-12,2,954.25,Delivered
7539,487,8,2024-09-17,1,529.17,Pending
7540,472,35,2024-07-14,2,1471.23,Pending
7541,363,49,2024-06-22,4,627.24,Shipped
7542,216,49,2024-12-07,2,664.64,Pending
7543,211,16,2025-01-03,1,1652.16,Shipped
7544,112,82,2024-06-04,1,271.41,Delivered
7545,656,18,2024-12-03,1,789.4,Cancelled
7546,105,32,2024-11-04,4,1316.75,Pending
7547,55,5,2024-12-24,3,1748.73,Pending
7548,78,87,2024-09-27,3,566.32,Cancelled
7549,449,84,2024-05-23,2,1509.11,Shipped
7550,205,72,2024-04-11,3,1356.06,Shipped
7551,435,16,2024-08-14,1,1673.41,Delivered
7552,321,86,2024-03-23,5,1163.21,Shipped
7553,277,95,2024-05-30,2,855.52,Delivered
7554,547,36,2024-09-27,3,663.44,Cancelled
7555,325,69,2025-01-20,2,832.88,Pending
7556,657,80,2024-03-19,3,167.05,Delivered
7557,277,79,2024-03-05,5,1643.2,Shipped
7558,33,24,2024-12-13,2,310.45,Shipped
7559,569,48,2024-10-28,5,498.48,Shipped
7560,524,8,2024-07-17,2,1900.56,Shipped
7561,661,22,2024-06-10,5,1059.85,Shipped
7562,29,64,2024-02-11,3,138.86,Cancelled
7563,682,66,2024-03-25,1,1192.52,Cancelled
7564,217,47,2025-01-29,3,1587.31,Shipped
7565,135,46,2024-12-28,2,596.97,Cancelled
7566,505,63,2024-02-04,4,543.57,Shipped
7567,580,50,2025-01-09,3,1598.93,Pending
7568,35,40,2024-02-17,4,600.51,Delivered
7569,50,56,2024-02-18,1,803.74,Pending
7570,400,39,2024-04-02,5,897.06,Cancelled
7571,373,47,2024-12-09,2,1018.84,Pending
7572,576,46,2024-05-31,3,1323.79,Cancelled
7573,22,75,2024-06-25,1,322.44,Delivered
7574,261,4,2024-10-07,4,356.46,Shipped
7575,260,46,2024-05-01,2,1225.95,Delivered
7576,95,97,2024-09-16,4,167.87,Pending
7577,145,81,2024-10-10,3,964.03,Cancelled
7578,578,19,2025-01-08,4,1906.79,Shipped
7579,685,14,2024-05-02,4,628.47,Delivered
7580,404,100,2024-03-01,1,474.33,Shipped
7581,61,84,2024-05-03,2,1511.56,Shipped
7582,253,87,2024-03-23,5,1041.61,Shipped
7583,274,20,2024-10-08,4,1135.78,Shipped
7584,160,88,2025-01-07,2,883.39,Cancelled
7585,606,34,2024-12-18,5,857.57,Shipped
7586,345,40,2025-01-09,5,1412.37,Shipped
7587,639,46,2024-12-19,4,1479.44,Delivered
7588,178,58,2024-03-17,2,1465.01,Cancelled
7589,295,88,2024-12-08,2,906.93,Delivered
7590,542,30,2024-06-07,2,1707.51,Shipped
7591,25,21,2025-01-04,2,1219.42,Pending
7592,404,86,2024-06-04,2,977.8,Delivered
7593,473,53,2024-02-28,3,1435.46,Shipped
7594,42,36,2024-04-22,4,705.9,Shipped
7595,102,11,2024-02-04,2,1127.24,Pending
7596,517,11,2024-06-06,1,1931.41,Shipped
7597,7,18,2024-06-13,2,1087.2,Pending
7598,39,62,2024-08-06,3,1374.38,Shipped
7599,602,46,2024-02-15,2,1596.63,Pending
7600,453,100,2024-08-22,4,1006.22,Shipped
7601,187,27,2024-04-21,5,459.88,Shipped
7602,223,97,2024-10-04,2,1648.84,Cancelled
7603,199,94,2024-10-04,2,1445.13,Pending
7604,623,54,2024-07-16,5,414.86,Shipped
7605,123,6,2024-09-04,1,319.01,Delivered
7606,502,57,2024-11-14,2,182.04,Pending
7607,644,81,2024-04-12,3,1909.83,Cancelled
7608,583,86,2024-10-23,4,1943.94,Shipped
7609,222,64,2024-03-11,1,754.32,Shipped
7610,488,32,2024-05-22,1,1940.7,Shipped
7611,186,1,2024-05-29,5,1157.2,Pending
7612,68,72,2024-05-22,4,482.86,Shipped
7613,53,61,2024-12-28,5,458.71,Pending
7614,479,58,2024-08-21,2,255.63,Pending
7615,627,61,2024-08-23,2,1783.72,Shipped
7616,88,95,2024-09-28,3,1058.53,Delivered
7617,164,88,2024-06-29,4,1356.19,Shipped
7618,622,82,2024-06-30,1,1074.7,Cancelled
7619,558,92,2024-09-16,1,50.5,Delivered
7620,484,20,2024-09-29,2,103.66,Cancelled
7621,88,21,2024-11-06,1,1068.77,Shipped
7622,356,24,2024-08-10,2,1212.61,Shipped
7623,584,53,2024-03-28,1,306.24,Pending
7624,78,42,2024-08-14,5,1818.52,Cancelled
7625,360,15,2024-12-28,4,753.52,Delivered
7626,203,22,2024-10-27,2,76.83,Delivered
7627,445,1,2025-01-30,5,601.87,Delivered
7628,477,44,2024-04-28,1,380.14,Shipped
7629,125,29,2024-07-15,1,141.8,Cancelled
7630,506,84,2024-07-25,3,1055.56,Cancelled
7631,333,44,2025-01-16,5,709.26,Delivered
7632,602,44,2024-10-06,5,1518.46,Shipped
7633,344,6,2024-12-04,3,1256.3,Cancelled
7634,181,32,2024-07-22,4,853.99,Shipped
7635,694,51,2024-11-07,2,918.36,Cancelled
7636,348,14,2024-05-25,5,1826.98,Shipped
7637,138,6,2024-10-08,3,1596.8,Pending
7638,667,71,2024-07-11,3,1542.59,Shipped
7639,48,88,2024-03-31,3,1818.0,Pending
7640,109,63,2024-11-18,4,558.54,Pending
7641,303,78,2024-02-04,2,1723.71,Shipped
7642,110,55,2024-03-23,4,925.81,Delivered
7643,453,72,2024-06-23,5,1360.43,Cancelled
7644,578,66,2024-12-26,3,1089.15,Cancelled
7645,278,80,2024-08-20,1,1917.59,Delivered
7646,56,51,2024-11-14,4,942.57,Pending
7647,440,38,2024-11-01,1,1032.81,Pending
7648,669,75,2024-04-07,4,1099.05,Shipped
7649,222,59,2025-01-23,4,152.15,Pending
7650,286,74,2024-06-24,2,1763.69,Delivered
7651,442,95,2024-05-23,3,744.93,Pending
7652,265,32,2024-04-23,4,1115.83,Shipped
7653,451,1,2024-02-29,3,126.59,Pending
7654,399,45,2024-08-24,1,1613.51,Cancelled
7655,383,51,2024-04-26,5,397.95,Cancelled
7656,604,18,2024-12-10,1,1675.67,Pending
7657,685,93,2024-12-13,2,965.76,Pending
7658,351,100,2024-04-09,4,279.73,Shipped
7659,399,62,2024-11-02,2,1978.56,Pending
7660,256,1,2024-08-31,1,1127.5,Shipped
7661,469,85,2024-12-11,5,1731.92,Shipped
7662,602,15,2024-12-15,3,506.55,Shipped
7663,186,44,2024-03-14,4,792.28,Delivered
7664,595,70,2024-11-14,1,1757.15,Shipped
7665,503,69,2024-03-24,2,844.17,Delivered
7666,211,4,2024-04-15,2,1808.65,Shipped
7667,75,32,2024-12-22,4,709.84,Pending
7668,129,76,2024-02-26,5,680.2,Shipped
7669,632,87,2024-03-22,5,1996.03,Cancelled
7670,452,4,2024-04-19,4,1612.47,Cancelled
7671,46,4,2024-09-24,4,581.09,Cancelled
7672,102,36,2024-03-28,2,532.67,Cancelled
7673,33,7,2025-01-08,3,1479.85,Delivered
7674,677,63,2024-12-24,3,1788.89,Shipped
7675,202,50,2024-10-09,5,903.48,Cancelled
7676,245,65,2024-02-04,4,901.49,Delivered
7677,367,62,2024-10-02,4,1609.98,Delivered
7678,333,33,2024-05-30,3,1675.01,Cancelled
7679,440,16,2024-10-01,5,341.02,Cancelled
7680,315,9,2024-03-08,3,382.16,Shipped
7681,240,81,2024-02-24,1,538.85,Cancelled
7682,178,54,2024-06-27,2,1432.16,Pending
7683,85,82,2024-11-14,2,315.89,Pending
7684,591,75,2024-02-05,5,1799.25,Pending
7685,126,41,2025-01-10,5,1581.69,Delivered
7686,473,90,2024-03-07,1,462.66,Pending
7687,678,90,2024-08-21,1,614.46,Shipped
7688,524,34,2024-05-07,3,868.82,Cancelled
7689,73,47,2024-07-12,3,265.4,Cancelled
7690,666,90,2024-05-13,4,811.65,Shipped
7691,324,54,2024-08-10,5,1198.74,Pending
7692,591,11,2024-04-04,1,833.65,Shipped
7693,380,57,2024-04-21,4,1008.52,Cancelled
7694,410,48,2024-11-06,4,1453.17,Cancelled
7695,411,33,2024-09-03,4,1946.7,Delivered
7696,576,46,2024-07-30,2,66.42,Shipped
7697,657,18,2024-06-14,5,899.79,Shipped
7698,329,24,2024-02-11,1,1007.47,Delivered
7699,295,74,2024-08-26,5,1097.71,Cancelled
7700,542,18,2024-04-06,5,1138.71,Cancelled
7701,148,60,2024-11-25,3,633.22,Shipped
7702,146,22,2024-08-03,1,890.69,Shipped
7703,42,54,2024-07-07,5,381.83,Cancelled
7704,696,30,2024-08-21,5,892.0,Shipped
7705,36,8,2024-11-02,4,1610.79,Pending
7706,313,54,2024-03-06,4,444.23,Delivered
7707,252,21,2024-10-17,1,551.04,Delivered
7708,199,12,2024-07-28,5,1407.78,Pending
7709,248,3,2024-04-10,1,261.56,Delivered
7710,521,34,2024-12-03,1,830.94,Shipped
7711,514,69,2024-04-12,3,719.12,Cancelled
7712,328,48,2025-01-16,2,1408.23,Shipped
7713,158,73,2024-06-16,4,253.47,Delivered
7714,284,25,2024-08-06,4,1236.79,Shipped
7715,355,59,2024-07-31,5,461.69,Delivered
7716,464,74,2024-06-05,5,439.45,Cancelled
7717,92,85,2024-05-13,2,689.95,Cancelled
7718,435,80,2024-11-18,4,1948.08,Pending
7719,673,27,2024-06-22,5,1438.49,Shipped
7720,551,56,2024-09-07,3,183.17,Pending
7721,335,88,2024-10-02,4,1812.72,Delivered
7722,615,79,2024-05-15,5,1986.71,Cancelled
7723,133,34,2024-08-07,4,1871.83,Shipped
7724,650,61,2024-03-25,4,1422.18,Pending
7725,607,26,2024-06-28,4,1613.33,Shipped
7726,141,56,2024-04-02,5,1727.01,Delivered
7727,497,76,2025-01-02,4,422.92,Cancelled
7728,579,94,2024-09-10,5,1778.57,Delivered
7729,93,1,2025-02-01,2,1327.21,Cancelled
7730,79,78,2024-02-14,1,1375.37,Shipped
7731,693,17,2024-06-07,1,416.35,Cancelled
7732,163,13,2024-03-28,2,292.19,Shipped
7733,653,10,2024-09-29,5,130.86,Shipped
7734,361,94,2024-03-08,4,384.47,Shipped
7735,278,54,2024-08-18,2,343.48,Delivered
7736,401,44,2024-12-15,4,845.67,Pending
7737,617,28,2024-11-29,3,121.12,Pending
7738,295,25,2024-12-30,2,797.36,Shipped
7739,247,87,2024-10-19,5,228.12,Shipped
7740,15,31,2024-11-16,1,1304.25,Shipped
7741,321,77,2024-07-27,5,1684.46,Delivered
7742,689,36,2024-06-29,2,169.51,Shipped
7743,542,39,2025-01-16,2,1518.4,Shipped
7744,51,63,2024-10-14,3,769.69,Pending
7745,253,24,2024-09-04,5,155.51,Cancelled
7746,26,18,2024-05-05,3,576.17,Shipped
7747,208,12,2024-11-11,1,1819.23,Delivered
7748,480,62,2024-03-12,1,1355.09,Pending
7749,242,87,2024-07-03,3,1420.08,Pending
7750,133,97,2024-02-22,4,975.69,Pending
7751,502,56,2024-09-02,3,719.14,Cancelled
7752,408,9,2025-01-04,4,298.18,Shipped
7753,488,29,2024-04-12,3,674.96,Delivered
7754,296,60,2024-11-06,1,400.46,Cancelled
7755,417,55,2024-07-21,1,712.19,Pending
7756,595,28,2024-03-19,5,1502.7,Pending
