Shipment ID,Order ID,Carrier Name,Dispatch Date,Delivery Date,Status
8786,4444,"Reid, Carlson and Williams",2025-02-01,2025-02-01,Lost
8787,6261,Daugherty PLC,2025-02-01,2025-02-01,In Transit
8788,7961,Lopez Inc,2025-02-01,2025-02-01,In Transit
8789,2884,Lee-Patel,2025-02-01,2025-02-01,Lost
8790,3518,Hall-Martin,2025-02-01,2025-02-01,Lost
8791,2082,Harris Group,2025-02-01,2025-02-01,Delivered
8792,9009,Reed PLC,2025-02-01,2025-02-01,In Transit
8793,5911,Gomez PLC,2025-02-01,2025-02-01,Lost
8794,1914,"Osborne, Zuniga and Horton",2025-02-01,2025-02-01,Delivered
8795,1899,Cobb and Sons,2025-02-01,2025-02-01,Lost
8796,7142,Taylor LLC,2025-02-01,2025-02-01,Delivered
8797,9880,"Harrington, Townsend and Deleon",2025-02-01,2025-02-01,Lost
8798,6326,Henderson Group,2025-02-01,2025-02-01,Delivered
8799,7825,Davis Ltd,2025-02-01,2025-02-01,Delivered
8800,4344,"Larsen, Conley and Nguyen",2025-02-01,2025-02-01,Delivered
8801,8578,Holland-Robertson,2025-02-01,2025-02-01,In Transit
8802,4351,Byrd Group,2025-02-01,2025-02-01,Delivered
8803,6505,"Vazquez, Price and Ferguson",2025-02-01,2025-02-01,Delayed
8804,4772,Wright Group,2025-02-01,2025-02-01,Delayed
8805,6458,"Burns, Smith and Harvey",2025-02-01,2025-02-01,In Transit
8806,6607,Thornton Ltd,2025-02-01,2025-02-01,Delayed
8807,8297,Lee-Snyder,2025-02-01,2025-02-01,Delivered
8808,2385,Sanchez and Sons,2025-02-01,2025-02-01,In Transit
8809,1264,Turner-Smith,2025-02-01,2025-02-01,Delivered
8810,3091,Peters-Blevins,2025-02-01,2025-02-01,In Transit
8811,4554,"Avila, Gonzalez and Jones",2025-02-01,2025-02-01,Delayed
8812,2073,Miller PLC,2025-02-01,2025-02-01,In Transit
8813,7838,Miller and Sons,2025-02-01,2025-02-01,Delayed
8814,3445,"Wiggins, Patterson and Gonzales",2025-02-01,2025-02-01,Delayed
8815,8717,Woodard-Rasmussen,2025-02-01,2025-02-01,Delayed
8816,6821,Allen-Gallagher,2025-02-01,2025-02-01,Delayed
8817,5736,"Campbell, Manning and Russell",2025-02-01,2025-02-01,In Transit
8818,4641,Henson PLC,2025-02-01,2025-02-01,Delayed
8819,6795,"Warren, Potts and Hess",2025-02-01,2025-02-01,Delivered
8820,4231,Rodriguez-Robertson,2025-02-01,2025-02-01,In Transit
8821,5067,"Martin, Terry and Perez",2025-02-01,2025-02-01,Delayed
8822,1582,Lloyd-Murray,2025-02-01,2025-02-01,Lost
8823,3535,Costa-Patton,2025-02-01,2025-02-01,In Transit
8824,6960,Ingram-Romero,2025-02-01,2025-02-01,Lost
8825,4716,Thomas LLC,2025-02-01,2025-02-01,In Transit
8826,7978,"Jenkins, Duncan and York",2025-02-01,2025-02-01,In Transit
8827,871,"Underwood, Lewis and Hernandez",2025-02-01,2025-02-01,In Transit
8828,3617,Hancock-Vargas,2025-02-01,2025-02-01,Delivered
8829,7220,Banks and Sons,2025-02-01,2025-02-01,In Transit
8830,4215,Vaughan-House,2025-02-01,2025-02-01,Lost
8831,4355,Jennings-Brewer,2025-02-01,2025-02-01,Delivered
8832,1914,Foster-Li,2025-02-01,2025-02-01,Delivered
8833,641,Livingston-Johnson,2025-02-01,2025-02-01,Lost
8834,6467,"Howard, Warren and Reyes",2025-02-01,2025-02-01,In Transit
8835,6143,Gonzalez and Sons,2025-02-01,2025-02-01,In Transit
8836,8772,"Walton, Moore and Morgan",2025-02-01,2025-02-01,Delayed
8837,6862,Hancock-Jackson,2025-02-01,2025-02-01,In Transit
8838,2159,Alvarez-Williams,2025-02-01,2025-02-01,In Transit
8839,8158,Thomas-Rodriguez,2025-02-01,2025-02-01,In Transit
8840,8206,Brooks-Henderson,2025-02-01,2025-02-01,In Transit
8841,7192,Powell-Sanchez,2025-02-01,2025-02-01,Delivered
8842,4514,Torres Group,2025-02-01,2025-02-01,Delivered
8843,1017,Rowe-Robinson,2025-02-01,2025-02-01,Lost
8844,5399,"Castillo, Rice and Ford",2025-02-01,2025-02-01,Delivered
8845,293,Mcguire-Morrison,2025-02-01,2025-02-01,Lost
8846,7569,Luna-Bartlett,2025-02-01,2025-02-01,Delivered
8847,2483,"Thompson, Scott and Webb",2025-02-01,2025-02-01,Lost
8848,9808,Bradford Ltd,2025-02-01,2025-02-01,Lost
8849,6415,Townsend-Donaldson,2025-02-01,2025-02-01,Lost
8850,3698,"Wagner, Simmons and Garcia",2025-02-01,2025-02-01,Delayed
8851,5163,"Delacruz, Spencer and West",2025-02-01,2025-02-01,Lost
8852,1017,Hopkins-Guerra,2025-02-01,2025-02-01,In Transit
8853,5321,"Collins, Dickerson and Russell",2025-02-01,2025-02-01,In Transit
8854,735,Bradford LLC,2025-02-01,2025-02-01,Delayed
8855,9101,"Smith, Durham and Hansen",2025-02-01,2025-02-01,Delayed
8856,4441,Morris PLC,2025-02-01,2025-02-01,In Transit
8857,4772,Meyer-Johnson,2025-02-01,2025-02-01,Lost
8858,5737,Jones-Case,2025-02-01,2025-02-01,In Transit
8859,7155,"Lee, Wyatt and Hale",2025-02-01,2025-02-01,Lost
8860,9578,Jones-White,2025-02-01,2025-02-01,Delivered
8861,1811,Kelly and Sons,2025-02-01,2025-02-01,Delivered
8862,7228,"Webb, Fisher and Potter",2025-02-01,2025-02-01,In Transit
8863,9877,Wilson PLC,2025-02-01,2025-02-01,Delayed
8864,2323,Dyer and Sons,2025-02-01,2025-02-01,Lost
8865,1520,Martinez-Gay,2025-02-01,2025-02-01,Lost
8866,2009,Nunez Inc,2025-02-01,2025-02-01,Lost
8867,7706,"Watkins, Landry and Norris",2025-02-01,2025-02-01,In Transit
8868,9586,Huffman-Diaz,2025-02-01,2025-02-01,Lost
8869,8277,"Holden, Collins and Gardner",2025-02-01,2025-02-01,Delivered
8870,7776,Zimmerman LLC,2025-02-01,2025-02-01,Delivered
8871,444,Roberts Inc,2025-02-01,2025-02-01,In Transit
8872,7161,Ramirez LLC,2025-02-01,2025-02-01,Delayed
8873,8869,"Ross, James and Russell",2025-02-01,2025-02-01,Delayed
8874,4254,"Williams, Stewart and Moore",2025-02-01,2025-02-01,Lost
8875,1282,"Bowman, Delgado and Miller",2025-02-01,2025-02-01,Delivered
8876,3585,"Sanchez, Moore and Brooks",2025-02-01,2025-02-01,Delivered
8877,5344,Rodriguez Group,2025-02-01,2025-02-01,In Transit
8878,9586,Arellano-Meyers,2025-02-01,2025-02-01,Lost
8879,3421,"Contreras, Graves and Warren",2025-02-01,2025-02-01,Delayed
8880,9083,"Hunter, Long and Bailey",2025-02-01,2025-02-01,In Transit
8881,3738,"Stanley, Davis and Reeves",2025-02-01,2025-02-01,In Transit
8882,582,Esparza-Lowe,2025-02-01,2025-02-01,Delayed
8883,3962,Pratt-Yang,2025-02-01,2025-02-01,Lost
8884,2353,Grant and Sons,2025-02-01,2025-02-01,Delayed
8885,6406,"Allison, Torres and Garza",2025-02-01,2025-02-01,In Transit
8886,5458,"Campbell, Williams and Phillips",2025-02-01,2025-02-01,Delivered
8887,9870,Kelley-Frank,2025-02-01,2025-02-01,Delivered
8888,126,Dennis-Delacruz,2025-02-01,2025-02-01,Delayed
8889,9120,Ross-Brewer,2025-02-01,2025-02-01,In Transit
8890,8832,"Whitney, Parker and Brown",2025-02-01,2025-02-01,Lost
8891,6225,Atkinson-Butler,2025-02-01,2025-02-01,Delivered
8892,4623,"Moore, Clements and James",2025-02-01,2025-02-01,In Transit
8893,4600,"Fuller, Perez and Chavez",2025-02-01,2025-02-01,Lost
8894,6193,Bryant Group,2025-02-01,2025-02-01,In Transit
8895,455,Smith PLC,2025-02-01,2025-02-01,In Transit
8896,573,"Tyler, Richards and Foster",2025-02-01,2025-02-01,Lost
8897,1067,Alvarez LLC,2025-02-01,2025-02-01,Delayed
8898,8313,Peters-Bartlett,2025-02-01,2025-02-01,In Transit
8899,6157,Lee-Tran,2025-02-01,2025-02-01,In Transit
8900,8671,Kirby-Barker,2025-02-01,2025-02-01,Delivered
8901,2434,"Hill, Bryan and Brooks",2025-02-01,2025-02-01,Lost
8902,5313,Valentine-Burnett,2025-02-01,2025-02-01,Delivered
8903,7011,"Hancock, Peterson and Coleman",2025-02-01,2025-02-01,Lost
8904,1849,"Fritz, Day and Moreno",2025-02-01,2025-02-01,Delayed
8905,5843,Lopez Inc,2025-02-01,2025-02-01,In Transit
8906,1260,Gates Group,2025-02-01,2025-02-01,In Transit
8907,9199,"Jacobson, Long and Welch",2025-02-01,2025-02-01,Lost
8908,9161,"Porter, Stanton and Short",2025-02-01,2025-02-01,Delayed
8909,933,"Marshall, Benson and Richardson",2025-02-01,2025-02-01,Delivered
8910,7601,Rodriguez-Tyler,2025-02-01,2025-02-01,Delayed
8911,3323,Arellano-Adams,2025-02-01,2025-02-01,Lost
8912,1226,Duke PLC,2025-02-01,2025-02-01,Delivered
8913,5561,Barton-Massey,2025-02-01,2025-02-01,In Transit
8914,4668,Stewart-Sampson,2025-02-01,2025-02-01,Delivered
8915,6344,Gutierrez and Sons,2025-02-01,2025-02-01,In Transit
8916,8612,"Garcia, Reyes and French",2025-02-01,2025-02-01,In Transit
8917,2138,"Perry, Ali and Mclean",2025-02-01,2025-02-01,Delayed
8918,1039,"Horton, Wall and Allen",2025-02-01,2025-02-01,Delayed
8919,2621,Nielsen-Hester,2025-02-01,2025-02-01,In Transit
8920,2549,"Gutierrez, Black and Torres",2025-02-01,2025-02-01,In Transit
8921,3935,"Bautista, Webster and Clay",2025-02-01,2025-02-01,Delivered
8922,8951,Hawkins-Gilbert,2025-02-01,2025-02-01,Lost
8923,3389,Martinez-Wood,2025-02-01,2025-02-01,In Transit
8924,740,Little Ltd,2025-02-01,2025-02-01,Lost
8925,638,Moore PLC,2025-02-01,2025-02-01,Delivered
8926,2617,"Mack, Jennings and Carter",2025-02-01,2025-02-01,Lost
8927,9865,Johnson-Jennings,2025-02-01,2025-02-01,Delayed
8928,7555,Reynolds Ltd,2025-02-01,2025-02-01,Delivered
8929,7669,Dunn and Sons,2025-02-01,2025-02-01,Lost
8930,6022,Murphy-Harrison,2025-02-01,2025-02-01,Lost
8931,4863,Ferguson-Mcbride,2025-02-01,2025-02-01,In Transit
8932,355,Hernandez and Sons,2025-02-01,2025-02-01,Delayed
8933,6062,Mcintosh-Reed,2025-02-01,2025-02-01,Delivered
8934,516,"Hayes, May and Phillips",2025-02-01,2025-02-01,Lost
8935,2071,Miller Ltd,2025-02-01,2025-02-01,Delayed
8936,9979,Dougherty-Smith,2025-02-01,2025-02-01,Delayed
8937,102,Charles-Thompson,2025-02-01,2025-02-01,Delivered
8938,8115,Davenport-Patterson,2025-02-01,2025-02-01,Lost
8939,4296,"Moody, Haley and Lara",2025-02-01,2025-02-01,Delayed
8940,1305,Bishop-Thomas,2025-02-01,2025-02-01,Delivered
8941,3878,Rodriguez-Young,2025-02-01,2025-02-01,In Transit
8942,9720,"Cooper, Perez and Khan",2025-02-01,2025-02-01,Delayed
8943,5233,"Ryan, Adkins and Craig",2025-02-01,2025-02-01,Delayed
8944,2553,"Perry, Gardner and Sutton",2025-02-01,2025-02-01,Delivered
8945,6136,Park-Jackson,2025-02-01,2025-02-01,Delayed
8946,4758,"Bennett, Brown and Johnson",2025-02-01,2025-02-01,Delayed
8947,2053,Fletcher LLC,2025-02-01,2025-02-01,Delivered
8948,8348,Greer-Guzman,2025-02-01,2025-02-01,Delayed
8949,1165,"Lee, Phillips and Payne",2025-02-01,2025-02-01,Delayed
8950,1494,Todd PLC,2025-02-01,2025-02-01,Delivered
8951,6424,"Wallace, Smith and Yang",2025-02-01,2025-02-01,Delivered
8952,2424,Collins LLC,2025-02-01,2025-02-01,Delayed
8953,5166,Bennett-Abbott,2025-02-01,2025-02-01,Lost
8954,1779,Lopez-Walker,2025-02-01,2025-02-01,Delivered
8955,3459,Oliver Inc,2025-02-01,2025-02-01,Delivered
8956,3499,Patrick-Miller,2025-02-01,2025-02-01,In Transit
8957,5699,Myers PLC,2025-02-01,2025-02-01,Lost
8958,1631,Hernandez-Caldwell,2025-02-01,2025-02-01,Delivered
8959,1768,"Jones, Wilson and Walker",2025-02-01,2025-02-01,In Transit
8960,2030,Spears Inc,2025-02-01,2025-02-01,Delivered
8961,8072,Peterson-Dixon,2025-02-01,2025-02-01,Delivered
8962,3386,Burke Inc,2025-02-01,2025-02-01,Lost
8963,7691,Nelson Inc,2025-02-01,2025-02-01,In Transit
8964,8383,Willis-Ingram,2025-02-01,2025-02-01,Delivered
8965,2044,Rodriguez PLC,2025-02-01,2025-02-01,Delivered
8966,6070,Melton-Henry,2025-02-01,2025-02-01,Delivered
8967,2488,Rodriguez-Dixon,2025-02-01,2025-02-01,In Transit
8968,1921,"Wright, Mathis and Collins",2025-02-01,2025-02-01,In Transit
8969,1702,"Bradley, Trujillo and Carpenter",2025-02-01,2025-02-01,In Transit
8970,9379,"Lopez, White and Richards",2025-02-01,2025-02-01,Delivered
8971,801,Johnson-Newton,2025-02-01,2025-02-01,Lost
8972,9581,Berry-Thompson,2025-02-01,2025-02-01,Delivered
8973,3588,Liu Group,2025-02-01,2025-02-01,Delivered
8974,766,"Hughes, Arnold and Goodman",2025-02-01,2025-02-01,In Transit
8975,3085,Lara-Rogers,2025-02-01,2025-02-01,In Transit
8976,9952,Robinson-Trujillo,2025-02-01,2025-02-01,Lost
8977,345,Ramirez Group,2025-02-01,2025-02-01,Delivered
8978,293,Hunt Inc,2025-02-01,2025-02-01,Delivered
8979,9206,Tran Inc,2025-02-01,2025-02-01,Lost
8980,8298,Fox Inc,2025-02-01,2025-02-01,In Transit
8981,8940,Ali Ltd,2025-02-01,2025-02-01,In Transit
8982,4358,Hernandez LLC,2025-02-01,2025-02-01,Delivered
8983,3342,"Gay, Marshall and Francis",2025-02-01,2025-02-01,Delayed
8984,8509,"Miranda, Carpenter and Stewart",2025-02-01,2025-02-01,Lost
8985,2937,"Lopez, Dyer and Wilkinson",2025-02-01,2025-02-01,Delivered
8986,6050,"Smith, Green and Jordan",2025-02-01,2025-02-01,In Transit
8987,5937,"Avila, Lamb and Jones",2025-02-01,2025-02-01,Lost
8988,7963,Sloan Ltd,2025-02-01,2025-02-01,Lost
8989,8197,White Group,2025-02-01,2025-02-01,In Transit
8990,7493,Davis-Pruitt,2025-02-01,2025-02-01,Lost
8991,9118,Brown-Thomas,2025-02-01,2025-02-01,Lost
8992,9321,Floyd Group,2025-02-01,2025-02-01,In Transit
8993,2923,Nichols Inc,2025-02-01,2025-02-01,Delayed
8994,4649,Smith PLC,2025-02-01,2025-02-01,Lost
8995,4281,"Perez, Martinez and Ray",2025-02-01,2025-02-01,Delayed
8996,2597,Casey and Sons,2025-02-01,2025-02-01,Delivered
8997,5643,"Ibarra, Wheeler and Hall",2025-02-01,2025-02-01,Lost
8998,4454,Hall Group,2025-02-01,2025-02-01,Delayed
8999,463,"Stone, Velasquez and Rice",2025-02-01,2025-02-01,Delivered
9000,7730,Rocha Ltd,2025-02-01,2025-02-01,In Transit
9001,2380,Castaneda PLC,2025-02-01,2025-02-01,In Transit
9002,7940,"Mosley, Harmon and Smith",2025-02-01,2025-02-01,Delayed
9003,4189,"Simmons, Moore and Murray",2025-02-01,2025-02-01,Delivered
9004,2506,"Henson, Moreno and Richardson",2025-02-01,2025-02-01,Delayed
9005,9084,"Williamson, Jones and Sexton",2025-02-01,2025-02-01,In Transit
9006,1486,Perez Ltd,2025-02-01,2025-02-01,Delayed
9007,7597,"Green, Medina and Schneider",2025-02-01,2025-02-01,Lost
9008,8862,King-Dougherty,2025-02-01,2025-02-01,Delivered
9009,6581,Scott-Thompson,2025-02-01,2025-02-01,Delivered
9010,9942,"Finley, Mcguire and Rocha",2025-02-01,2025-02-01,In Transit
9011,5503,"Obrien, Schultz and Garcia",2025-02-01,2025-02-01,Lost
9012,5851,"Beck, Hill and Nguyen",2025-02-01,2025-02-01,Lost
9013,6826,"Conley, Hartman and Camacho",2025-02-01,2025-02-01,In Transit
9014,4476,Craig-Sanders,2025-02-01,2025-02-01,In Transit
9015,4039,"West, Taylor and Wilkins",2025-02-01,2025-02-01,Delayed
9016,8828,Mcpherson-Rivera,2025-02-01,2025-02-01,Delayed
9017,5577,Garner Group,2025-02-01,2025-02-01,Delayed
9018,5315,Lee-Hill,2025-02-01,2025-02-01,Delivered
9019,6904,"Rodriguez, Boone and Alvarado",2025-02-01,2025-02-01,Lost
9020,9285,Wilson PLC,2025-02-01,2025-02-01,Delivered
9021,2824,Scott-Murillo,2025-02-01,2025-02-01,Lost
9022,3114,Davis PLC,2025-02-01,2025-02-01,Delivered
9023,4270,"Leonard, Price and Gilbert",2025-02-01,2025-02-01,Delayed
9024,7290,Williams-Nelson,2025-02-01,2025-02-01,In Transit
9025,8304,Greene Group,2025-02-01,2025-02-01,In Transit
9026,1175,Allen Inc,2025-02-01,2025-02-01,Lost
9027,5888,Horn PLC,2025-02-01,2025-02-01,Lost
9028,6685,Delgado-Casey,2025-02-01,2025-02-01,In Transit
9029,4774,Martin-Garrison,2025-02-01,2025-02-01,Delayed
9030,6946,"Robinson, Reyes and Mcintyre",2025-02-01,2025-02-01,Lost
9031,6114,Gaines-Watts,2025-02-01,2025-02-01,Delayed
9032,9590,Gomez-Peterson,2025-02-01,2025-02-01,In Transit
9033,8596,"Harris, Swanson and Stuart",2025-02-01,2025-02-01,Delayed
9034,7711,"Bryan, Ward and Zuniga",2025-02-01,2025-02-01,In Transit
9035,806,Perez Ltd,2025-02-01,2025-02-01,Lost
9036,709,Solomon-Gonzalez,2025-02-01,2025-02-01,Lost
9037,1907,Perry-Robinson,2025-02-01,2025-02-01,In Transit
9038,4208,Williamson-Arnold,2025-02-01,2025-02-01,In Transit
9039,2882,Burnett-Wells,2025-02-01,2025-02-01,Delivered
9040,3508,Hall-Hart,2025-02-01,2025-02-01,Delayed
9041,9656,"Hunt, Shelton and Thomas",2025-02-01,2025-02-01,Lost
9042,189,"Weber, Stewart and Campbell",2025-02-01,2025-02-01,Lost
9043,5747,"Robinson, George and Carney",2025-02-01,2025-02-01,Delayed
9044,5766,Marks LLC,2025-02-01,2025-02-01,Delivered
9045,2913,"Morales, Figueroa and Benson",2025-02-01,2025-02-01,Delayed
9046,376,Long-Moses,2025-02-01,2025-02-01,Delayed
9047,4731,Peterson and Sons,2025-02-01,2025-02-01,Delivered
9048,7126,Perkins-Smith,2025-02-01,2025-02-01,In Transit
9049,4446,Jones Ltd,2025-02-01,2025-02-01,Delayed
9050,8747,Wilson and Sons,2025-02-01,2025-02-01,Lost
9051,1087,"Lopez, Smith and Martin",2025-02-01,2025-02-01,In Transit
9052,8123,Burton-Peterson,2025-02-01,2025-02-01,Delayed
9053,5295,"Patterson, Martinez and Gross",2025-02-01,2025-02-01,Lost
9054,5181,Jones-Rodriguez,2025-02-01,2025-02-01,Lost
9055,6598,"Nelson, Brown and Gutierrez",2025-02-01,2025-02-01,Delivered
9056,7083,Casey LLC,2025-02-01,2025-02-01,Delivered
9057,7105,Williams-Schneider,2025-02-01,2025-02-01,In Transit
9058,595,Johnson-Aguirre,2025-02-01,2025-02-01,Lost
9059,3835,Matthews-Decker,2025-02-01,2025-02-01,In Transit
9060,3617,White PLC,2025-02-01,2025-02-01,Lost
9061,5820,Mathews-Pruitt,2025-02-01,2025-02-01,In Transit
9062,7622,Petersen-Beasley,2025-02-01,2025-02-01,Lost
9063,4506,Rogers Ltd,2025-02-01,2025-02-01,Lost
9064,7170,"Berry, Anderson and Wu",2025-02-01,2025-02-01,Delayed
9065,3524,Rosario PLC,2025-02-01,2025-02-01,Delivered
9066,4874,Hess LLC,2025-02-01,2025-02-01,In Transit
9067,9284,Chavez PLC,2025-02-01,2025-02-01,Lost
9068,880,"Meyer, Baker and Murillo",2025-02-01,2025-02-01,Delayed
9069,5538,Contreras-Erickson,2025-02-01,2025-02-01,Delayed
9070,487,Davila and Sons,2025-02-01,2025-02-01,In Transit
9071,3269,Ellis-Yang,2025-02-01,2025-02-01,Delivered
9072,3190,"Rose, Barber and Gonzalez",2025-02-01,2025-02-01,Delayed
9073,3725,Nguyen-Moore,2025-02-01,2025-02-01,In Transit
9074,7700,Franco-Burch,2025-02-01,2025-02-01,Delivered
9075,7977,Robinson Inc,2025-02-01,2025-02-01,Delayed
9076,6921,"Smith, Bryant and James",2025-02-01,2025-02-01,Delivered
9077,1583,Mitchell Ltd,2025-02-01,2025-02-01,Delayed
9078,3841,Mcgee Inc,2025-02-01,2025-02-01,Delayed
9079,332,"Fox, Soto and Davis",2025-02-01,2025-02-01,Delivered
9080,6410,Rodriguez and Sons,2025-02-01,2025-02-01,In Transit
9081,797,Williams Ltd,2025-02-01,2025-02-01,In Transit
9082,5435,"Simpson, Douglas and Davis",2025-02-01,2025-02-01,Delayed
9083,2494,Mckenzie-Curtis,2025-02-01,2025-02-01,Lost
9084,3401,Johnson-Green,2025-02-01,2025-02-01,Delivered
9085,3409,"Wells, Cannon and Bryant",2025-02-01,2025-02-01,In Transit
9086,754,Young-Yu,2025-02-01,2025-02-01,Lost
9087,8523,"Baker, Yang and Martinez",2025-02-01,2025-02-01,Delayed
9088,7696,Hines-Sullivan,2025-02-01,2025-02-01,Lost
9089,8427,"Tucker, Casey and Winters",2025-02-01,2025-02-01,Delayed
9090,6862,"Dodson, Hardin and Lucas",2025-02-01,2025-02-01,Delivered
9091,525,"Perez, Peters and Wood",2025-02-01,2025-02-01,Delayed
9092,4758,"Hartman, Wood and Bryan",2025-02-01,2025-02-01,Delivered
9093,304,Collins PLC,2025-02-01,2025-02-01,In Transit
9094,1480,Graham-Arnold,2025-02-01,2025-02-01,Lost
9095,6432,Nelson-Nelson,2025-02-01,2025-02-01,Delivered
9096,7699,"Haynes, Knight and Owens",2025-02-01,2025-02-01,Delivered
9097,6542,Patterson-Humphrey,2025-02-01,2025-02-01,Delivered
9098,4972,Carter Inc,2025-02-01,2025-02-01,In Transit
9099,1304,White Inc,2025-02-01,2025-02-01,In Transit
9100,4634,"Davis, Johnson and Jordan",2025-02-01,2025-02-01,Lost
9101,7207,Johnson and Sons,2025-02-01,2025-02-01,Delayed
9102,1771,Waters Inc,2025-02-01,2025-02-01,In Transit
9103,8243,Scott and Sons,2025-02-01,2025-02-01,Delivered
9104,7589,Phillips Inc,2025-02-01,2025-02-01,In Transit
9105,5830,"Ward, Bryant and Hunt",2025-02-01,2025-02-01,In Transit
9106,3172,Caldwell and Sons,2025-02-01,2025-02-01,In Transit
9107,9666,Williams Ltd,2025-02-01,2025-02-01,Delayed
9108,8614,Snyder-Walsh,2025-02-01,2025-02-01,Delivered
9109,8821,"Wallace, King and Jimenez",2025-02-01,2025-02-01,Delivered
9110,7650,Manning Ltd,2025-02-01,2025-02-01,Lost
9111,3587,Ferguson-Oneill,2025-02-01,2025-02-01,Delayed
9112,3440,"Doyle, Duncan and Wilson",2025-02-01,2025-02-01,Delayed
9113,7081,Wright-Noble,2025-02-01,2025-02-01,Delivered
9114,6081,"Snyder, Wu and Young",2025-02-01,2025-02-01,Lost
9115,1711,Hansen-Sullivan,2025-02-01,2025-02-01,Lost
9116,8805,Santos-Hebert,2025-02-01,2025-02-01,Delivered
9117,5200,"Moore, Francis and Blackwell",2025-02-01,2025-02-01,Delayed
9118,7742,"James, Lee and Harrington",2025-02-01,2025-02-01,Delivered
9119,7646,"Vega, Garcia and Huber",2025-02-01,2025-02-01,Delayed
9120,5454,"Smith, Patterson and Armstrong",2025-02-01,2025-02-01,Lost
9121,1820,Nelson-Smith,2025-02-01,2025-02-01,Delayed
9122,7327,Novak PLC,2025-02-01,2025-02-01,Delivered
9123,7345,Webb LLC,2025-02-01,2025-02-01,Delayed
9124,7460,"Shaw, Brown and Tran",2025-02-01,2025-02-01,Delivered
9125,2031,Browning Inc,2025-02-01,2025-02-01,In Transit
9126,7245,"Young, Parker and Johnson",2025-02-01,2025-02-01,In Transit
9127,2098,Green-Henry,2025-02-01,2025-02-01,Delivered
9128,3116,Thompson-Ellison,2025-02-01,2025-02-01,Lost
9129,7262,Soto Group,2025-02-01,2025-02-01,In Transit
9130,2376,Stephens-Evans,2025-02-01,2025-02-01,In Transit
9131,5433,Johnson LLC,2025-02-01,2025-02-01,Delayed
9132,4430,"Williams, Sims and Hahn",2025-02-01,2025-02-01,Delivered
9133,3596,Johnson-Ward,2025-02-01,2025-02-01,Lost
9134,4018,"Lewis, Oliver and Jenkins",2025-02-01,2025-02-01,Lost
9135,7407,Morrison-Perry,2025-02-01,2025-02-01,In Transit
9136,4442,"Morris, Cole and Lee",2025-02-01,2025-02-01,In Transit
9137,4104,Howard-Walsh,2025-02-01,2025-02-01,Delayed
9138,8856,Trujillo and Sons,2025-02-01,2025-02-01,Lost
9139,1373,"Zhang, Lewis and Wolfe",2025-02-01,2025-02-01,Delivered
9140,6469,"Martinez, Fleming and Murillo",2025-02-01,2025-02-01,Delayed
9141,3190,Ruiz-Mcfarland,2025-02-01,2025-02-01,Delivered
9142,3991,Valentine Ltd,2025-02-01,2025-02-01,Delayed
9143,9233,"Mueller, Black and Trevino",2025-02-01,2025-02-01,In Transit
9144,6529,Stark-Steele,2025-02-01,2025-02-01,Delivered
9145,2091,Hicks-Hunter,2025-02-01,2025-02-01,Lost
9146,7402,Hamilton Inc,2025-02-01,2025-02-01,Delayed
9147,5559,Perez PLC,2025-02-01,2025-02-01,Delayed
9148,8209,Taylor-Carter,2025-02-01,2025-02-01,Delayed
9149,615,Brown-Torres,2025-02-01,2025-02-01,In Transit
9150,4633,Bennett-Howell,2025-02-01,2025-02-01,Delivered
9151,1112,Mendoza-Sanchez,2025-02-01,2025-02-01,In Transit
9152,9780,"Stewart, Lewis and Freeman",2025-02-01,2025-02-01,Lost
9153,9678,Davis LLC,2025-02-01,2025-02-01,Delayed
9154,7523,"Campbell, Gutierrez and Grimes",2025-02-01,2025-02-01,Lost
9155,75,Larsen Inc,2025-02-01,2025-02-01,In Transit
9156,9361,Durham PLC,2025-02-01,2025-02-01,Lost
9157,6845,"Herrera, Stein and Ross",2025-02-01,2025-02-01,Lost
9158,7246,Romero LLC,2025-02-01,2025-02-01,Delivered
9159,9527,Williams-Davis,2025-02-01,2025-02-01,Delivered
9160,8085,"Randolph, Owens and Rhodes",2025-02-01,2025-02-01,Delivered
9161,6368,Moore-Moody,2025-02-01,2025-02-01,In Transit
9162,8093,Perez-Simpson,2025-02-01,2025-02-01,In Transit
9163,9290,"Saunders, Davis and Smith",2025-02-01,2025-02-01,Lost
9164,8742,"Clay, Newman and Long",2025-02-01,2025-02-01,Delivered
9165,269,Harris LLC,2025-02-01,2025-02-01,Lost
9166,9445,Green-Ashley,2025-02-01,2025-02-01,Delivered
9167,3987,Raymond-Adams,2025-02-01,2025-02-01,In Transit
9168,216,Morgan-Lewis,2025-02-01,2025-02-01,In Transit
9169,3101,"Donovan, Smith and Parsons",2025-02-01,2025-02-01,Lost
9170,2135,Ortiz-Cruz,2025-02-01,2025-02-01,Delayed
9171,90,Moses and Sons,2025-02-01,2025-02-01,Delivered
9172,1340,"Franklin, Williamson and Johnson",2025-02-01,2025-02-01,Delayed
9173,2456,King Inc,2025-02-01,2025-02-01,Lost
9174,4273,Murray-Conner,2025-02-01,2025-02-01,Lost
9175,7894,Brooks PLC,2025-02-01,2025-02-01,Delayed
9176,4133,"Kennedy, Evans and Davis",2025-02-01,2025-02-01,Delayed
9177,6737,"Mitchell, Davis and Kaufman",2025-02-01,2025-02-01,Delivered
9178,2918,Hammond-Bolton,2025-02-01,2025-02-01,Delivered
9179,5390,"Howell, Brown and Harmon",2025-02-01,2025-02-01,In Transit
